alpha,gk_gamma,niter_tn,niter_hcc,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std
0.26827,3.2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.26827,3.5e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.26827,3.9e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.26827,4.2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.26827,4.6e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.26827,5.1e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.26827,5.6e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.26827,6.1e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.26827,6.7e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.26827,7.4e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.26827,8.1e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.26827,8.9e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8328,0.0256
0.26827,9.8e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8328,0.0256
0.26827,0.000107,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.26827,0.000118,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.26827,0.000129,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.26827,0.000142,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.26827,0.000156,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.26827,0.000171,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.26827,0.000187,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.26827,0.000206,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.26827,0.000226,3,4,0.7647,0.0259,0.7623,0.0248,0.8326,0.0256
0.26827,0.000248,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.26827,0.000272,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0257
0.26827,0.000298,3,4,0.7647,0.0259,0.7623,0.0248,0.8326,0.0258
0.26827,0.000327,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0258
0.26827,0.000359,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0258
0.26827,0.000394,3,4,0.7647,0.0259,0.7623,0.0248,0.8328,0.0257
0.26827,0.000433,3,4,0.7641,0.0253,0.7617,0.0242,0.8328,0.0258
0.26827,0.000475,3,4,0.7641,0.0253,0.7617,0.0242,0.8328,0.0258
0.26827,0.000521,3,4,0.7629,0.0259,0.7605,0.0248,0.8328,0.0258
0.26827,0.000572,3,4,0.7629,0.0259,0.7605,0.0248,0.8329,0.0258
0.26827,0.000628,3,4,0.7629,0.0259,0.7605,0.0248,0.833,0.0258
0.26827,0.000689,3,4,0.7629,0.0259,0.7605,0.0248,0.8331,0.0259
0.26827,0.000756,3,4,0.7629,0.0259,0.7605,0.0248,0.833,0.0259
0.26827,0.00083,3,4,0.7629,0.0259,0.7605,0.0248,0.833,0.026
0.26827,0.000911,3,4,0.7641,0.0251,0.7618,0.024,0.833,0.026
0.26827,0.001,3,4,0.7629,0.0253,0.7606,0.024,0.8331,0.0259
0.372759,0.0,3,4,0.7652,0.0237,0.7628,0.0227,0.8327,0.0243
0.372759,1e-06,3,4,0.7652,0.0237,0.7628,0.0227,0.8327,0.0243
0.372759,2e-06,3,4,0.7653,0.0239,0.7628,0.0228,0.8327,0.0245
0.372759,3e-06,3,4,0.7652,0.0239,0.7628,0.0229,0.8327,0.0245
0.372759,4e-06,3,4,0.7652,0.0242,0.7628,0.0232,0.8327,0.0249
0.372759,5e-06,3,4,0.7652,0.024,0.7628,0.023,0.8327,0.0246
0.372759,6e-06,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.372759,7e-06,3,4,0.7652,0.0242,0.7628,0.0232,0.8327,0.0249
0.372759,8e-06,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.372759,9e-06,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.372759,1e-05,3,4,0.7652,0.0242,0.7628,0.0232,0.8327,0.0249
0.372759,1.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.372759,1.3e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.372759,1.4e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.372759,1.5e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256
0.372759,1.7e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256
0.372759,1.8e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256
0.372759,2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.372759,2.2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.372759,2.4e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.372759,2.7e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.372759,2.9e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.372759,3.2e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.372759,3.5e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.372759,3.9e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.372759,4.2e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.372759,4.6e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.372759,5.1e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.372759,5.6e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8328,0.0256
0.372759,6.1e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.372759,6.7e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.372759,7.4e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.372759,8.1e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.372759,8.9e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.372759,9.8e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.372759,0.000107,3,4,0.7647,0.0259,0.7623,0.0248,0.8326,0.0256
0.372759,0.000118,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.372759,0.000129,3,4,0.7647,0.0259,0.7623,0.0248,0.8326,0.0256
0.372759,0.000142,3,4,0.7647,0.0259,0.7623,0.0248,0.8326,0.0256
0.372759,0.000156,3,4,0.7647,0.0259,0.7623,0.0248,0.8326,0.0257
0.372759,0.000171,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0257
0.372759,0.000187,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0258
0.372759,0.000206,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0258
0.372759,0.000226,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0258
0.372759,0.000248,3,4,0.7647,0.0259,0.7623,0.0248,0.8328,0.0258
0.372759,0.000272,3,4,0.7641,0.0253,0.7617,0.0242,0.8329,0.0258
0.372759,0.000298,3,4,0.7635,0.0254,0.7612,0.0244,0.8328,0.0259
0.372759,0.000327,3,4,0.7629,0.0259,0.7605,0.0248,0.8329,0.0258
0.372759,0.000359,3,4,0.7629,0.0259,0.7605,0.0248,0.833,0.0258
0.372759,0.000394,3,4,0.7629,0.0259,0.7605,0.0248,0.833,0.0258
0.372759,0.000433,3,4,0.7629,0.0259,0.7605,0.0248,0.833,0.0259
0.372759,0.000475,3,4,0.7629,0.0259,0.7605,0.0248,0.833,0.0259
0.372759,0.000521,3,4,0.7635,0.0253,0.7611,0.0243,0.833,0.0259
0.372759,0.000572,3,4,0.7629,0.0243,0.7604,0.0232,0.8331,0.026
0.372759,0.000628,3,4,0.7617,0.0249,0.7593,0.0236,0.8332,0.0259
0.372759,0.000689,3,4,0.7623,0.0248,0.76,0.0236,0.8332,0.026
0.372759,0.000756,3,4,0.7611,0.0261,0.7589,0.0249,0.8332,0.0261
0.372759,0.00083,3,4,0.7605,0.0257,0.7583,0.0244,0.8332,0.026
0.372759,0.000911,3,4,0.7605,0.0257,0.7583,0.0244,0.8333,0.0261
0.372759,0.001,3,4,0.7611,0.0253,0.7589,0.024,0.8332,0.026
0.517947,0.0,3,4,0.7652,0.0237,0.7628,0.0227,0.8327,0.0243
0.517947,1e-06,3,4,0.7652,0.0237,0.7628,0.0227,0.8327,0.0243
0.517947,2e-06,3,4,0.7653,0.0239,0.7628,0.0228,0.8327,0.0245
0.517947,3e-06,3,4,0.7652,0.0239,0.7628,0.0229,0.8327,0.0245
0.517947,4e-06,3,4,0.7652,0.0242,0.7628,0.0232,0.8327,0.0249
0.517947,5e-06,3,4,0.7652,0.024,0.7628,0.023,0.8327,0.0246
0.517947,6e-06,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.517947,7e-06,3,4,0.7652,0.0242,0.7628,0.0232,0.8327,0.0249
0.517947,8e-06,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256
0.517947,9e-06,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256
0.517947,1e-05,3,4,0.7652,0.0242,0.7628,0.0232,0.8327,0.0249
0.517947,1.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8326,0.0256
0.517947,1.3e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.517947,1.4e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.517947,1.5e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.517947,1.7e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.517947,1.8e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.517947,2e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.517947,2.2e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.517947,2.4e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.517947,2.7e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.517947,2.9e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8328,0.0256
0.517947,3.2e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8328,0.0256
0.517947,3.5e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.517947,3.9e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.517947,4.2e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.517947,4.6e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.517947,5.1e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.517947,5.6e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.517947,6.1e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.517947,6.7e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.517947,7.4e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8326,0.0256
0.517947,8.1e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.517947,8.9e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8326,0.0257
0.517947,9.8e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8326,0.0257
0.517947,0.000107,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0258
0.517947,0.000118,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0258
0.517947,0.000129,3,4,0.7647,0.0259,0.7623,0.0248,0.8328,0.0258
0.517947,0.000142,3,4,0.7641,0.0253,0.7617,0.0242,0.8328,0.0257
0.517947,0.000156,3,4,0.7641,0.0253,0.7617,0.0242,0.8328,0.0258
0.517947,0.000171,3,4,0.7629,0.0259,0.7605,0.0248,0.8328,0.0258
0.517947,0.000187,3,4,0.7629,0.0259,0.7605,0.0248,0.8329,0.0258
0.517947,0.000206,3,4,0.7629,0.0259,0.7605,0.0248,0.833,0.0258
0.517947,0.000226,3,4,0.7629,0.0259,0.7605,0.0248,0.833,0.0258
0.517947,0.000248,3,4,0.7629,0.0259,0.7605,0.0248,0.833,0.0259
0.517947,0.000272,3,4,0.7629,0.0259,0.7605,0.0248,0.8329,0.026
0.517947,0.000298,3,4,0.7629,0.0243,0.7604,0.0232,0.833,0.026
0.517947,0.000327,3,4,0.7623,0.0254,0.7599,0.0242,0.8332,0.0259
0.517947,0.000359,3,4,0.7623,0.0259,0.7599,0.0247,0.8332,0.026
0.517947,0.000394,3,4,0.7605,0.0263,0.7582,0.0252,0.8332,0.0261
0.517947,0.000433,3,4,0.7605,0.0257,0.7583,0.0244,0.8332,0.026
0.517947,0.000475,3,4,0.7605,0.0257,0.7583,0.0244,0.8332,0.026
0.517947,0.000521,3,4,0.7611,0.0253,0.7589,0.024,0.8331,0.0261
0.517947,0.000572,3,4,0.7605,0.0251,0.7583,0.0238,0.8332,0.026
0.517947,0.000628,3,4,0.7605,0.0251,0.7583,0.0238,0.8332,0.026
0.517947,0.000689,3,4,0.7599,0.0256,0.7577,0.0243,0.8334,0.0261
0.517947,0.000756,3,4,0.7605,0.0263,0.7584,0.025,0.8334,0.026
0.517947,0.00083,3,4,0.7605,0.026,0.7583,0.0247,0.8335,0.0261
0.517947,0.000911,3,4,0.7599,0.0255,0.7578,0.0241,0.8336,0.0261
0.517947,0.001,3,4,0.7599,0.0255,0.7578,0.0241,0.8336,0.0259
0.719686,0.0,3,4,0.7652,0.0237,0.7628,0.0227,0.8327,0.0243
0.719686,1e-06,3,4,0.7652,0.0237,0.7628,0.0227,0.8327,0.0243
0.719686,2e-06,3,4,0.7653,0.0239,0.7628,0.0228,0.8327,0.0245
0.719686,3e-06,3,4,0.7652,0.0239,0.7628,0.0229,0.8327,0.0245
0.719686,4e-06,3,4,0.7652,0.0242,0.7628,0.0232,0.8327,0.0249
0.719686,5e-06,3,4,0.7652,0.024,0.7628,0.023,0.8327,0.0246
0.719686,6e-06,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255
0.719686,7e-06,3,4,0.7647,0.0252,0.7623,0.0241,0.8327,0.0249
0.719686,8e-06,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.719686,9e-06,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.719686,1e-05,3,4,0.7647,0.0252,0.7623,0.0241,0.8327,0.0249
0.719686,1.1e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.719686,1.3e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8328,0.0256
0.719686,1.4e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8328,0.0256
0.719686,1.5e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.719686,1.7e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.719686,1.8e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.719686,2e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.719686,2.2e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.719686,2.4e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.719686,2.7e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255
0.719686,2.9e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256
0.719686,3.2e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8326,0.0256
0.719686,3.5e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8326,0.0257
0.719686,3.9e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8326,0.0257
0.719686,4.2e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0258
0.719686,4.6e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0258
0.719686,5.1e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0258
0.719686,5.6e-05,3,4,0.7647,0.0259,0.7623,0.0248,0.8328,0.0258
0.719686,6.1e-05,3,4,0.7641,0.0253,0.7617,0.0242,0.8328,0.0258
0.719686,6.7e-05,3,4,0.7635,0.0254,0.7612,0.0244,0.8328,0.0258
0.719686,7.4e-05,3,4,0.7629,0.0259,0.7605,0.0248,0.8329,0.0258
0.719686,8.1e-05,3,4,0.7629,0.0259,0.7605,0.0248,0.833,0.0258
0.719686,8.9e-05,3,4,0.7629,0.0259,0.7605,0.0248,0.833,0.0258
0.719686,9.8e-05,3,4,0.7629,0.0259,0.7605,0.0248,0.833,0.0259
0.719686,0.000107,3,4,0.7629,0.0259,0.7605,0.0248,0.833,0.026
0.719686,0.000118,3,4,0.7635,0.0253,0.7611,0.0243,0.8329,0.026
0.719686,0.000129,3,4,0.7623,0.0254,0.7599,0.0242,0.8331,0.026
0.719686,0.000142,3,4,0.7623,0.0259,0.7599,0.0247,0.8333,0.026
0.719686,0.000156,3,4,0.7623,0.0259,0.7599,0.0247,0.8332,0.026
0.719686,0.000171,3,4,0.7599,0.0259,0.7576,0.0247,0.8332,0.0261
0.719686,0.000187,3,4,0.7599,0.0259,0.7576,0.0247,0.8332,0.0261
0.719686,0.000206,3,4,0.7605,0.0257,0.7583,0.0244,0.8332,0.0261
0.719686,0.000226,3,4,0.7605,0.0251,0.7583,0.0238,0.8331,0.026
0.719686,0.000248,3,4,0.7605,0.0251,0.7583,0.0238,0.8332,0.026
0.719686,0.000272,3,4,0.7599,0.0256,0.7577,0.0243,0.8333,0.0261
0.719686,0.000298,3,4,0.7605,0.0263,0.7584,0.025,0.8334,0.026
0.719686,0.000327,3,4,0.7599,0.0255,0.7577,0.0241,0.8335,0.026
0.719686,0.000359,3,4,0.7599,0.0255,0.7578,0.0241,0.8336,0.0261
0.719686,0.000394,3,4,0.7599,0.0255,0.7578,0.0241,0.8337,0.0258
0.719686,0.000433,3,4,0.7593,0.0251,0.7572,0.0236,0.8337,0.026
0.719686,0.000475,3,4,0.7593,0.0251,0.7572,0.0236,0.8338,0.0259
0.719686,0.000521,3,4,0.7593,0.0251,0.7572,0.0236,0.8339,0.026
0.719686,0.000572,3,4,0.7599,0.0239,0.7578,0.0225,0.834,0.0262
0.719686,0.000628,3,4,0.7587,0.0243,0.7566,0.0232,0.834,0.0263
0.719686,0.000689,3,4,0.7575,0.0246,0.7554,0.0234,0.8339,0.0261
0.719686,0.000756,3,4,0.7575,0.0246,0.7554,0.0234,0.8339,0.0262
0.719686,0.00083,3,4,0.7581,0.024,0.756,0.0228,0.8341,0.0262
0.719686,0.000911,3,4,0.7575,0.0235,0.7555,0.0224,0.8343,0.026
0.719686,0.001,3,4,0.7569,0.024,0.7549,0.0229,0.8345,0.0261
