alpha,gk_gamma,niter_tn,niter_hcc,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.019307,6.6e-05,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,7.1e-05,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,7.6e-05,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,8.1e-05,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,8.7e-05,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,9.3e-05,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.0001,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.000107,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.000115,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.000123,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.000132,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.000142,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.000152,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.000163,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.000175,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.000187,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.000201,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.000215,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.000231,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.000248,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.000266,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.000285,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.000305,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.000327,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.000351,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.000376,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.000404,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.000433,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.000464,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.000498,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.000534,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.000572,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.000614,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.000658,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.000705,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.000756,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.000811,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.00087,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.000933,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.001,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.001072,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
0.019307,0.00115,3,0,0.8912,0.0417,0.8814,0.0457,0.9799,0.0088,5.4195
